Timestamp,Note,Rating
2021-10-08T02:41:39Z,standing desks man,2.0
2021-10-07T17:41:19Z,I love being home,4.0
2021-10-06T05:24:14Z,"long night, endin on a high note",4.0
2021-10-05T14:27:21Z,good morning San Francisco,3.0
2021-10-04T18:22:16Z,a lil surprise before flyin,4.0
2021-10-04T13:53:29Z,I tried doing this one last night but it needed more time to brew,3.0
2021-10-02T16:11:14Z,"this was not comfortable, it was weird",2.0
2021-10-02T15:08:15Z,this was really spicy but I don't remember eating spicy things,3.0
2021-10-01T14:26:59Z,what a way to wake up,4.0
2021-09-29T22:21:16Z,"standing desks, man",3.0
2021-09-29T20:17:44Z,my standing desk makes me poop,4.0
2021-09-27T13:49:06Z,"a new day, a new double flusher ",4.0
2021-09-26T15:08:17Z,home sweet home,4.0
2021-09-25T14:06:10Z,all the wedding food is gone now,2.0
2021-09-24T03:07:50Z,"I could not fly tonight, but at least I could poop",2.0
2021-09-23T13:03:04Z,I had to run to make it,3.0
2021-09-21T13:22:21Z,"I may have clogged the toilet, TBD",2.0
2021-09-19T03:16:37Z,this one made my stomach hurt,1.0
2021-09-18T17:49:40Z,speed run before the contractors come,3.0
2021-09-18T14:27:40Z,"good morning world, what a nice start",4.0
2021-09-17T15:37:47Z,I'm so tired ,2.0
2021-09-16T14:36:04Z,there's the part 2,3.0
2021-09-16T13:54:05Z,"expensive poop, this is probs a part 1",3.0
2021-09-14T13:32:40Z,"this woke me up, what a start to the day",2.0
2021-09-12T22:40:11Z,"I'm exhausted, this was a trip",4.0
2021-09-11T15:30:02Z,this was bad,1.0
2021-09-11T13:28:16Z,"good morning, what a hectic one already",3.0
2021-09-11T02:41:49Z,I waited so long for this,3.0
2021-09-08T14:07:26Z,"this woke me up, it was weird",2.0
2021-09-06T13:50:12Z,this woke me up,3.0
2021-09-05T21:16:37Z,there was a lot of buildup for this one,3.0
2021-09-03T23:50:55Z,this was a disaster,1.0
2021-09-02T18:23:28Z,that spicy chicken sandwich tho,4.0
2021-08-31T20:06:38Z,"this was just a chore, honestly ",2.0
2021-08-30T18:54:27Z,I think my body is trying to destroy me,1.0
2021-08-30T14:37:51Z,everything hurts and I'm dying,1.0
2021-08-27T21:26:45Z,this sucked,1.0
2021-08-27T17:58:16Z,probably the largest turd I've done in a while,4.0
2021-08-26T14:37:22Z,whew this was heavy,4.0
2021-08-24T20:19:43Z,in between talk shenanigans,3.0
2021-08-22T18:26:05Z,"this wasn't a fun experience, but at least in the end, I am empty",3.0
2021-08-21T00:36:30Z,"this was not good or satisfying, I want my money back",1.0
2021-08-20T16:28:22Z,forgot to post my morning poop,2.0
2021-08-18T21:27:17Z,post meeting dumpz ,3.0
2021-08-17T12:49:54Z,mornin doo ,4.0
2021-08-16T20:51:25Z,panic poop between meetings,2.0
2021-08-15T12:20:31Z,this made my stomach kinda hurt,1.0
2021-08-14T15:01:01Z,hot pot's revenge,4.0
2021-08-12T15:22:35Z,the spicy chicken attacked me,3.0
2021-08-11T13:55:00Z,what a morning,3.0
2021-08-09T17:02:52Z,I had to leave a meeting for this,2.0
2021-08-09T14:04:44Z,"good morning world, I'm not ready",3.0
2021-08-08T18:59:03Z,sometimes you're looking at bowls and the poop hits ya,2.0
2021-08-07T06:12:35Z,"late night of cleaning, late night of pooping",2.0
2021-08-06T13:30:21Z,I need to eat more fiber,1.0
2021-08-02T14:54:32Z,wow good morning,3.0
2021-08-01T19:06:13Z,"Korean and Mexican food, together ",4.0
2021-07-30T14:21:56Z,I was gonna sleep in but this got me up,3.0
2021-07-28T13:49:40Z,good morning to the memory of spicy chicken,3.0
2021-07-27T20:07:57Z,"standing desks, once again, makin me poop",3.0
2021-07-27T18:12:21Z,a christening,5.0
2021-07-25T18:24:30Z,the tacos earlier are having their reckoning now,4.0
2021-07-24T20:46:07Z,"oh man, this might be the last turd in the apartment",4.0
2021-07-22T13:49:54Z,this woke me up,4.0
2021-07-21T19:45:54Z,"meh, did what had to be done",3.0
2021-07-19T04:05:06Z,this was awful tbh,1.0
2021-07-18T14:56:50Z,I had very blue ice cream yesterday and I was reminded of that this morning,3.0
2021-07-17T02:55:05Z,"I almost didn't make it, this was horrifying",1.0
2021-07-17T02:05:44Z,my standing desk just makes me flow so well,4.0
2021-07-14T22:31:48Z,this was a sudden surprise,4.0
2021-07-13T20:44:18Z,standing desks make me poop,5.0
2021-07-10T23:14:47Z,fancy poops,2.0
2021-07-09T22:31:23Z,this was a surprise,3.0
2021-07-08T00:21:32Z,"pathetic, really",1.0
2021-07-07T20:02:06Z,meetings led to a lot of buildup,4.0
2021-07-06T18:45:13Z,"this was a surprise, and unfortunately not a pleasant one",2.0
2021-07-06T15:16:22Z,"good morning, world",4.0
2021-07-04T15:24:44Z,deep dish aftermath,4.0
2021-07-02T16:39:03Z,"this was nice honestly, thanks noodles",4.0
2021-06-30T21:51:31Z,an end of meetings cleanse,4.0
2021-06-29T22:51:23Z,probs shouldn't eat so much watermelon,4.0
2021-06-28T19:49:06Z,talk prep poo,3.0
2021-06-27T16:03:15Z,the corn attacked,1.0
2021-06-26T15:19:15Z,good morning world,4.0
2021-06-25T17:14:36Z,idk how I have any mass left,2.0
2021-06-25T15:35:05Z,that spicy chicken sandwich yesterday is back,3.0
2021-06-24T18:41:51Z,wow I don't know what I ate but this is getting out of hand,3.0
2021-06-24T17:10:44Z,"rushed between meetings, but okay",3.0
2021-06-23T23:02:19Z,taking care of business before golfin,3.0
2021-06-23T14:53:27Z,"this was rushed, darn meetings",2.0
2021-06-21T15:41:58Z,blegh is all I'm gonna say ,2.0
2021-06-20T16:06:03Z,this was not a good time,1.0
2021-06-19T22:56:18Z,a lovely afternoon surprise ,4.0
2021-06-18T19:08:22Z,nothing like spreadsheets to get the bowels going,4.0
2021-06-17T19:18:02Z,prepping for the stream the right way,4.0
2021-06-17T15:15:28Z,this was particularly swift,3.0
2021-06-17T00:51:40Z,"this was not huge, but it did take effort",3.0
2021-06-16T18:36:59Z,post stream dumpz ,4.0
2021-06-14T14:33:44Z,"I'll be honest, this was massive, and I'm tired now",4.0
2021-06-13T21:07:03Z,"back in the digs, crappin ",5.0
2021-06-11T13:04:40Z,the spicy noodles last night... destroyed this toilet with reckless abandon,4.0
2021-06-09T21:06:35Z,"not great, honestly. really a waste of time",1.0
2021-06-08T15:50:56Z,this feels like a two parter 👀,2.0
2021-06-07T19:16:45Z,just gettin business done,2.0
2021-06-07T02:39:38Z,why write a newsletter when you can poop,3.0
2021-06-06T14:46:43Z,arugula salad always seems like a good idea at the time ,3.0
2021-06-06T06:48:48Z,I was gonna sleep but the spicy chicken sandwich earlier had different plans,5.0
2021-06-06T02:11:19Z,all of my fast food today came back with a vengeance ,4.0
2021-06-02T22:10:26Z,I have nothing left in me,5.0
2021-06-02T00:14:27Z,a big surprise,4.0
2021-06-01T19:09:56Z,quick one between meetings,3.0
2021-05-31T17:35:55Z,sometimes you sit on so many couches and you just gotta go,3.0
2021-05-29T15:21:37Z,THIS WAS INCREDIBLY SPICY,4.0
2021-05-29T03:08:15Z,this was kind of a disaster,3.0
2021-05-28T16:03:07Z,a sucky surprise,1.0
2021-05-26T15:04:13Z,panic poop before a meeting,1.0
2021-05-25T21:13:57Z,Joe had to mute his microphone across the apartment because I farted so loudly,2.0
2021-05-24T00:59:58Z,family food leads to Cassidy poo,4.0
2021-05-23T13:26:44Z,all of the feta yesterday caught up with me today,2.0
2021-05-20T23:46:47Z,"phew, post stream power",4.0
2021-05-17T20:26:11Z,I need more fiber ,2.0
2021-05-17T17:15:17Z,"oh no, I think this is a part 2, and there's more coming",3.0
2021-05-17T14:46:17Z,this woke me up,2.0
2021-05-14T15:23:15Z,a little morning surprise,2.0
2021-05-14T02:56:18Z,"I almost didn't make it, this was a near disaster",4.0
2021-05-11T19:06:38Z,"a lot of gas, and really disappointing results",1.0
2021-05-11T15:28:43Z,The spicy food yesterday had made a splash today ,3.0
2021-05-10T19:56:06Z,"back in the digs, dropping dumps",4.0
2021-05-08T15:35:01Z,pre trip drop,3.0
2021-05-04T18:35:20Z,what is happening to me,2.0
2021-05-04T15:44:47Z,so much spice it happened twice,4.0
2021-05-04T14:24:14Z,that spicy kimchi yesterday came back with a reckoning,4.0
2021-05-03T19:35:51Z,howdy doo Korean BBQ,3.0
2021-04-29T17:13:04Z,I'm exhausted,4.0
2021-04-27T16:19:57Z,gonna be late for a meeting ,4.0
2021-04-27T00:08:13Z,I didn't like this,1.0
2021-04-26T01:23:47Z,phew empty,4.0
2021-04-25T01:41:08Z,bye concessions food,4.0
2021-04-23T15:45:14Z,home sweet home plus Thai food,3.0
2021-04-22T01:54:34Z,a beachy conclusion,2.0
2021-04-21T15:25:19Z,"last night's dinner was big, and thus... this was justified",4.0
2021-04-21T01:42:21Z,"not great, but left me satisfied",3.0
2021-04-20T16:49:58Z,post fishing dumps,3.0
2021-04-20T11:35:22Z,holy turd this took some effort,4.0
2021-04-19T01:12:27Z,a double flusher down south,4.0
2021-04-18T01:14:08Z,"this kinda hurt, glad it's out",3.0
2021-04-16T22:07:47Z,nothing notable,2.0
2021-04-14T20:55:28Z,disappointing ,1.0
2021-04-12T19:36:03Z,I'm still feelin meh from the vaccine I think,2.0
2021-04-12T00:30:06Z,vaccine poops amirite,3.0
2021-04-10T19:46:17Z,barely anything,1.0
2021-04-10T03:14:18Z,my body hates me,1.0
2021-04-09T21:13:18Z,something is wrong with my body,1.0
2021-04-09T20:10:01Z,so spicy I screamed,4.0
2021-04-09T14:16:08Z,"this was pretty big, but somehow not enough. gotta keep pushin.",3.0
2021-04-07T05:03:38Z,"this honestly rekt me, I gotta go to bed now",2.0
2021-04-04T22:28:39Z,"this was massive, cleansing",5.0
2021-04-03T04:40:46Z,this was pretty painful,1.0
2021-04-01T18:05:58Z,the apple destroyed me,4.0
2021-03-29T14:30:54Z,"phew, bye bye hot pot",3.0
2021-03-28T23:24:12Z,this was the first part of a much greater piece,4.0
2021-03-27T22:45:29Z,empty tum tum,3.0
2021-03-27T01:07:26Z,this was actually pretty disappointing ,1.0
2021-03-25T14:47:20Z,I couldn't do this last night but BOY could I this morning,4.0
2021-03-24T16:02:39Z,this was huge actually,4.0
2021-03-21T22:44:10Z,"pizza in, pizza out",3.0
2021-03-21T01:57:24Z,bleeehh,3.0
2021-03-19T22:38:20Z,mmm corn,3.0
2021-03-16T22:01:47Z,whew nelly,3.0
2021-03-16T17:50:51Z,this had a ton of buildup after I held it in for a few hours,4.0
2021-03-15T01:42:17Z,"this was a boba poop, but could potentially have some Taco Bell remnants",2.0
2021-03-14T06:36:42Z,a Taco Bell explosion,3.0
2021-03-12T03:49:15Z,this was okay,3.0
2021-03-11T02:25:17Z,"phew, this is definitely a part 1",4.0
2021-03-10T02:27:32Z,regular biz,3.0
2021-03-07T20:16:05Z,this was very spicy from the noodles I had last night ,3.0
2021-03-04T18:42:27Z,"wasn't a fan of this one, it was just excessive",2.0
2021-03-03T00:39:11Z,this was alright,2.0
2021-03-01T22:40:22Z,the Popeyes spice is still present in my system... or perhaps this was the last of it,3.0
2021-03-01T14:44:40Z,that spicy Popeye's chicken sandwich did work in this one,4.0
2021-02-28T02:34:16Z,this was so big I had to shower after,4.0
2021-02-26T15:40:40Z,mornin dumps,3.0
2021-02-25T23:27:47Z,"post-stream, this was not a stream",3.0
2021-02-24T15:23:53Z,"good morning, toilet ",3.0
2021-02-22T23:19:04Z,I will be consuming more fiber now,2.0
2021-02-22T20:22:21Z,"this was hearty, I am empty",4.0
2021-02-21T03:48:04Z,this was pretty mediocre ,2.0
2021-02-17T16:03:39Z,I need to drink more water,4.0
2021-02-15T14:02:15Z,Taco Bell Part 2: Boba on Top,3.0
2021-02-15T05:28:46Z,Taco Bell just came back with a reckoning,4.0
2021-02-12T22:56:31Z,boba part 2: zero bones,4.0
2021-02-12T20:32:30Z,the bone rushed through me like lava,5.0
2021-02-11T00:13:03Z,this was aggressive and loud,3.0
2021-02-10T19:00:28Z,this was all gummy bears and tea,5.0
2021-02-10T00:08:02Z,I need more fiber ,2.0
2021-02-09T00:14:58Z,shoving out chili,4.0
2021-02-03T20:18:29Z,this one is impacted by the toasts I've been eating,4.0
2021-02-02T23:32:51Z,"empty the codebase, empty the bod",4.0
2021-02-02T14:11:41Z,homeowner poo,3.0
2021-01-28T15:09:19Z,those spicy noodles last night did work today,4.0
2021-01-27T19:41:23Z,this was average,3.0
2021-01-26T23:12:13Z,heavens what a cleanse AGAIN,4.0
2021-01-25T20:09:15Z,"what a time, what a cleanse",4.0
2021-01-25T03:54:45Z,"this is a late entry, it really wasn't notable",2.0
2021-01-22T17:01:51Z,ngl this was gross,1.0
2021-01-20T21:22:44Z,"a good, solid performance with a lil spice",5.0
2021-01-19T20:45:43Z,I'm exhausted and empty,4.0
2021-01-18T16:44:04Z,mornin turd,3.0
2021-01-17T21:41:55Z,this was fine,3.0
2021-01-15T23:26:00Z,not great substance here,1.0
2021-01-14T18:42:27Z,the spicy noodles are in play,4.0
2021-01-14T01:24:11Z,I'm exhausted,3.0
2021-01-13T21:59:22Z,the fiber has cleansed me,4.0
2021-01-13T16:02:30Z,the arugula salad last night really did a number on me this morning,5.0
2021-01-12T01:32:20Z,I am an empty vessel,4.0
2021-01-11T03:27:34Z,the bears lost,2.0
2021-01-10T21:49:28Z,go bears ,3.0
2021-01-09T07:11:00Z,late night mega turd,4.0
2021-01-08T18:55:27Z,tbh this was just pretty gross,2.0
2021-01-08T05:21:10Z,"I could tell this was a ""part 1"" poo",2.0
2021-01-07T00:01:07Z,"phew, now I am empty",4.0
2021-01-06T19:18:38Z,"this was both hearty and liquidy, which is a weird combo",4.0
2021-01-05T19:23:28Z,this came out of me like lava,3.0
2021-01-04T21:54:54Z,caffeine hits hard,4.0
2021-01-02T22:24:39Z,this was a full cleanse,4.0
2020-12-31T12:47:13Z,"Spicy, and emptying",4.0
2020-12-30T06:15:51Z,I admit this one was a little rushed so it wasn't as good as it could have been,3.0
2020-12-28T00:51:02Z,"wow, another solid contender",4.0
2020-12-27T22:10:30Z,this was particularly solid,4.0
2020-12-26T17:29:28Z,sometimes you just gotta go,3.0
2020-12-25T20:09:06Z,Christmas poo,3.0
2020-12-24T18:46:51Z,"this was kind of weird honestly, no real substance but it ~felt~ like there was substance",2.0
2020-12-24T00:23:48Z,"nothing special, but still effective",3.0
2020-12-20T16:43:11Z,"phew, what a way to wake up",4.0
2020-12-19T00:58:41Z,I may not have defeated the arugula,2.0
2020-12-18T20:54:25Z,tentatively optimistic that I may have defeated the arugula,4.0
2020-12-17T19:55:00Z,I definitely have been poisoned by arugula,1.0
2020-12-17T17:29:06Z,I think I have food poisoning,1.0
2020-12-17T05:49:44Z,oh my word what did I eat,2.0
2020-12-16T23:49:06Z,I ran to the toilet and almost didn't make it,4.0
2020-12-16T16:12:00Z,this was WILD and woke me up,3.0
2020-12-15T17:25:05Z,"a really solid experience, overall",5.0
2020-12-14T16:19:39Z,"the Taco Bell last night led to me shouting ""oh no"" as I ran towards the toilet this morning",4.0
2020-12-13T01:50:11Z,almost didn't make it,3.0
2020-12-12T07:28:18Z,couldn't go to sleep without one more stop on the can,4.0
2020-12-11T16:54:22Z,pre-talk poo,2.0
2020-12-10T23:18:11Z,post-stream turd,3.0
2020-12-08T16:24:26Z,the apple I ate last night really did its job this morning,4.0
2020-12-06T20:41:23Z,first poop at age 29,3.0
2020-12-06T00:07:37Z,"phew, big one after a long day",4.0
2020-12-05T17:03:10Z,so much effort for so little results ,2.0
2020-12-04T07:48:12Z,late nite nugget,3.0
2020-12-03T08:17:29Z,it won't stop,3.0
2020-12-03T04:28:42Z,"wow, sometimes a lil patience is all you need",5.0
2020-12-03T02:21:50Z,I really need to eat more fiber,2.0
2020-12-01T00:54:07Z,"meh, no complaints I guess ",2.0
2020-11-29T16:19:26Z,"an explosion, with volume",3.0
2020-11-29T05:19:59Z,"forgot to log this earlier, was not very memorable",1.0
2020-11-27T04:21:39Z,a grateful turd,3.0
2020-11-26T07:43:43Z,a full cleanse,4.0
2020-11-24T18:49:33Z,"really not great, honestly",2.0
2020-11-23T17:18:25Z,I thought I was dying during this,2.0
2020-11-22T00:20:23Z,🌶🌶🌶 part 2,3.0
2020-11-21T22:43:15Z,🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶,2.0
2020-11-21T00:07:48Z,this took a while but it was worth it,4.0
2020-11-16T15:52:26Z,last night's quesadilla did work,4.0
2020-11-16T07:28:10Z,"this one was pretty dry, I gotta drink more water and get the fiber going",2.0
2020-11-14T22:08:54Z,post-symposium bowl destruction,5.0
2020-11-12T22:48:48Z,post stream pumpin em out,3.0
2020-11-11T08:23:59Z,late nite dumpz,3.0
2020-11-10T20:18:17Z,chipotle part 2,3.0
2020-11-10T16:55:39Z,chipotle yesterday makes for adventures today,3.0
2020-11-07T23:22:23Z,Biden/Harris won,4.0
2020-11-05T20:17:33Z,I just destroyed that toilet,4.0
2020-11-04T22:42:41Z,"excellent consistency, the salads are working",4.0
2020-11-03T03:53:55Z,this brewed for hours and took effort,4.0
2020-11-02T04:09:31Z,this came out of me like lava,3.0
2020-11-02T02:46:30Z,this was either bubble tea or noodles or steak or fruit or pork or brussels sprouts or choco pies or cheesesteaks,4.0
2020-11-01T14:37:16Z,omg all of the spicy noodles 😳,5.0
2020-10-30T05:52:11Z,Joe called me rancid,4.0
2020-10-28T22:21:55Z,mid,3.0
2020-10-27T02:19:13Z,pain,1.0
2020-10-26T18:00:14Z,I am clean,5.0
2020-10-25T21:05:11Z,post Spanish food shenanigans ,3.0
2020-10-25T01:17:35Z,gettin rid of the big breakfast,4.0
2020-10-24T15:10:12Z,phew what a start to the day,4.0
2020-10-22T15:50:04Z,sleepy poo,4.0
2020-10-20T23:25:17Z,singin Christmas songs in October while poopin,3.0
2020-10-19T02:35:50Z,finally digested a massive breakfast,4.0
2020-10-18T02:02:16Z,"satisfying, but nothing special ",3.0
2020-10-17T04:48:20Z,I did what had to be done,3.0
2020-10-16T01:13:39Z,caffeine = poop juice,3.0
2020-10-15T18:59:22Z,a sudden explosion,4.0
2020-10-15T16:05:49Z,a lot of gas was involved here I admit,3.0
2020-10-13T05:44:54Z,I think I ate something that messed me up,1.0
2020-10-13T03:35:20Z,"a sudden, rapid explosion",4.0
2020-10-13T02:19:05Z,this was the accumulation of a lot today,4.0
2020-10-12T02:07:35Z,I have consumed a lot of food today,3.0
2020-10-11T00:46:46Z,"White Castle yesterday, big breakfast today, all exploding this evening",3.0
2020-10-09T15:08:10Z,"post shower poo, terrible timing",1.0
2020-10-09T04:14:16Z,meh,1.0
2020-10-08T15:56:49Z,I am empty,4.0
2020-10-07T04:48:16Z,THE WRATH OF THE INDIAN FOOD LEAVES NO SURVIVORS,2.0
2020-10-07T04:23:43Z,Indian food followup,3.0
2020-10-07T00:14:06Z,Indian food rekt ,3.0
2020-10-05T16:27:36Z,apples and cheese and orange juice do a number on ya,4.0
2020-10-04T22:28:35Z,boba and tacos,4.0
2020-10-03T20:06:14Z,pizza poopz,2.0
2020-10-02T20:45:51Z,this was sudden and terrifying,2.0
2020-10-02T14:35:45Z,I had apples last night and those definitely caused this,3.0
2020-10-01T18:15:02Z,christening the joint,4.0
2020-10-01T01:00:23Z,portillos in and out,3.0
2020-09-30T20:53:08Z,this was all of the food in Denver and Omaha and Chicago combined,5.0
2020-09-28T15:36:10Z,"road trip poo, this is basically all fast food",2.0
2020-09-26T15:14:35Z,the poo last night was not my last Seattle poo,4.0
2020-09-26T05:18:16Z,could this be my last Seattle poo?,3.0
2020-09-24T15:51:18Z,wow we are moving soon and my body is deciding if it is ready,4.0
2020-09-23T20:55:48Z,I had to run for this one,3.0
2020-09-23T16:00:26Z,this was good,4.0
2020-09-22T00:29:28Z,not great but got the job done,2.0
2020-09-21T03:28:46Z,this was probably 100% boba,3.0
2020-09-20T15:34:06Z,the spicy chicken last night was still spicy this morning,3.0
2020-09-19T21:17:52Z,this was big and probably because I hate half a jar of olives last night,4.0
2020-09-19T01:21:27Z,bleh ,1.0
2020-09-18T21:41:50Z,"my meetings are done, and so is my butt",3.0
2020-09-17T15:38:50Z,"morning poo, pretty average, not bad though",3.0
2020-09-17T03:35:07Z,watched Maya's live while poopin,3.0
2020-09-15T15:21:39Z,this woke me up,3.0
2020-09-15T07:03:57Z,kind of forgettable,2.0
2020-09-13T23:23:35Z,this was a lot of pressure for little reward,1.0
2020-09-13T19:25:40Z,"thank you, kale",5.0
2020-09-12T17:56:49Z,Taco Bell last night did this,4.0
2020-09-10T21:53:26Z,phew post stream poo,4.0
2020-09-08T19:22:59Z,this was incredibly satisfying,5.0
2020-09-07T15:33:31Z,this one brewed for a while,3.0
2020-09-05T00:01:05Z,"after a couple that were so bad they didn't even count, this one was pleasing ",4.0
2020-09-03T23:27:53Z,post-conf day 3 poo,3.0
2020-09-03T16:22:20Z,pre-conf day 3 poo,2.0
2020-09-02T22:39:36Z,this was a surprise,2.0
2020-09-02T18:03:41Z,panicked getting this out before the next talk in this conference omg,3.0
2020-09-02T15:08:44Z,good mornin poo,4.0
2020-09-01T16:03:24Z,pre-conference poo,3.0
2020-08-31T16:30:20Z,"you know how the phoenix rises from the ashes and is reborn?
this poop did that for me",5.0
2020-08-29T17:21:14Z,part 2 of my morning escapades,4.0
2020-08-29T15:28:25Z,so big it woke me up,4.0
2020-08-28T20:09:43Z,phew,3.0
2020-08-28T05:24:02Z,"this one was pretty gross tbh, very liquid",1.0
2020-08-27T22:09:22Z,"I wiped and wiped, but no poop, super suspicious ",2.0
2020-08-27T15:47:07Z,"huge I tell ya 
huge",4.0
2020-08-26T18:19:47Z,a lil mornin surprise,4.0
2020-08-26T00:51:57Z,"this is an appetizer, I can tell, the main course is comin",3.0
2020-08-25T16:48:22Z,bonjour,4.0
2020-08-25T07:10:06Z,late nite poo,3.0
2020-08-24T15:56:46Z,"good one, satisfying, but I can tell there is more to come ",4.0
2020-08-24T07:34:15Z,"waited all day for this one, at last",4.0
2020-08-22T16:41:26Z,"what does it mean if the poop floats, is that a bad thing?",3.0
2020-08-21T22:50:37Z,this was...explosive,4.0
2020-08-20T17:33:27Z,not a good one,1.0
2020-08-20T00:20:47Z,this was fine,2.0
2020-08-20T00:20:11Z,surprisingly decent,4.0
2020-08-18T20:26:55Z,meh,2.0
2020-08-17T20:34:50Z,I waited for this,4.0
2020-08-17T15:36:42Z,"this was an appetizer, the meal's comin",3.0
2020-08-17T07:40:20Z,"this was good, but I still feel like it's...incomplete",3.0
2020-08-15T18:35:46Z,the ratio of gas to poop here was very unsatisfactory ,1.0
2020-08-15T14:58:34Z,pooped on a mountain,3.0
2020-08-15T06:45:24Z,this sucked,1.0
2020-08-14T17:10:47Z,I just unloaded a lot and need to lie down,5.0
2020-08-13T05:50:11Z,"the spicy ramen
has been digested",4.0
2020-08-13T01:18:57Z,I am cleansed,5.0
2020-08-12T00:44:32Z,idk what I ate but this was messed up,2.0
2020-08-11T08:32:10Z,night poops,3.0
2020-08-10T15:58:59Z,"I don't like this apartment's toilets, the rims are too small and the water is too high",2.0
2020-08-10T15:58:24Z,"make up post, forgot to drop it last night because I was watching TikToks",2.0
2020-08-08T03:39:25Z,"lots of gas, not much substance",1.0
2020-08-07T15:55:32Z,last night's hot pot -> today's victory,4.0
2020-08-07T05:28:43Z,"I literally just pooped out 2 pounds, I measured before and after",4.0
2020-08-06T08:20:03Z,a stunning and startling round 2 that I did not anticipate at all,2.0
2020-08-06T08:04:36Z,late nite dumps,3.0
2020-08-04T22:01:43Z,I was late to a meeting for this,4.0
2020-08-04T00:29:12Z,this one came out of nowhere,1.0
2020-08-03T21:57:06Z,poopin on the 26th floor,2.0
2020-08-03T19:20:05Z,I think I am sore from existing,4.0
2020-08-03T02:04:31Z,this was...fine,1.0
2020-08-02T15:23:00Z,"Taco Bell poops, the day after",4.0
2020-07-31T21:37:57Z,giving this toilet a run for its money,3.0
2020-07-30T18:54:20Z,"I scratched myself while wiping, it hurt",2.0
2020-07-29T00:33:53Z,this sputtered out,1.0
2020-07-28T19:05:18Z,I've discovered that one of our toilets is better for pooping than the other,3.0
2020-07-27T15:08:10Z,not worth it,1.0
2020-07-27T04:00:06Z,small turd,3.0
2020-07-27T01:24:57Z,a good one after a long day,3.0
2020-07-26T17:06:18Z,forgot this one last night,2.0
2020-07-24T04:59:35Z,this was boba-driven,3.0
2020-07-24T02:36:52Z,not satisfying,1.0
2020-07-22T17:40:44Z,my body is so empty from this that I feel like I need to throw up,5.0
2020-07-20T20:35:36Z,"this one was massive, but weirdly I didn't feel a ton of pressure beforehand",3.0
2020-07-20T01:34:11Z,this emptied me a lot,4.0
2020-07-20T01:33:58Z,missed this one earlier,2.0
2020-07-16T02:55:05Z,lots of gas but not much substance,1.0
2020-07-15T03:29:12Z,chunky,3.0
2020-07-13T23:28:52Z,lots of corn in this one,4.0
2020-07-13T07:39:37Z,curry poops,3.0
2020-07-12T01:31:32Z,no complaints,3.0
2020-07-11T00:31:59Z,post dentist poos,3.0
2020-07-10T02:18:18Z,boba poops,3.0
2020-07-09T16:24:25Z,"spicy in, spicy out",4.0
2020-07-07T20:07:49Z,this was massive,5.0
2020-07-07T01:10:19Z,"just realized we have one more toilet paper roll in the house, this is bad",3.0
2020-07-05T23:53:30Z,idk what I ate but I'm poopin a lot,3.0
2020-07-05T22:06:24Z,I've been waiting for this one,4.0
2020-07-05T01:13:50Z,post Hamilton cry-dumps,4.0
2020-07-03T23:56:40Z,this felt incomplete,1.0
2020-07-02T01:09:28Z,this was an explosion,4.0
2020-06-30T20:19:49Z,bruh this was huge,4.0
2020-06-29T20:28:52Z,"properly emptying, super huge",5.0
2020-06-28T21:46:04Z,this kinda sucked,1.0
2020-06-27T02:12:41Z,bubble tea poppin out poo,3.0
2020-06-25T23:03:50Z,this was massive,4.0
2020-06-24T20:13:38Z,bleh,3.0
2020-06-24T00:52:57Z,solid but boring,2.0
2020-06-22T20:45:01Z,not good not bad,3.0
2020-06-20T23:48:40Z,nothing special,2.0
2020-06-19T19:33:13Z,between meeting business,3.0
2020-06-18T18:21:59Z,this was a lot of smells for very little reward,1.0
2020-06-17T19:03:42Z,I am empty,4.0
2020-06-17T03:18:57Z,"phew, this one emptied me, thanks BBQ",5.0
2020-06-16T16:31:50Z,"I feel like I only got halfway finished with this one, gotta brew longer",1.0
2020-06-15T18:45:50Z,kale did this to me,3.0
2020-06-15T02:23:35Z,"this one took a while to brew, but it’s a good one",4.0
2020-06-13T02:43:49Z,"weirdly clean poop, like I wiped a lot but barely anything on the paper",3.0
2020-06-12T05:32:53Z,this was big but it feels like more is comin,3.0
2020-06-11T02:33:30Z,nothing to write home about,2.0
2020-06-10T16:18:24Z,chipotle dinner really worked its magic this morning,5.0
2020-06-10T04:27:28Z,small one,2.0
2020-06-09T20:33:29Z,lil post lunch delight,2.0
2020-06-08T21:59:58Z,late for a meeting oh no,2.0
2020-06-08T15:57:46Z,a triple flusha,3.0
2020-06-06T15:16:39Z,good morning ,2.0
2020-06-05T22:42:07Z,this one was so sudden that I didn’t think I would make it,2.0
2020-06-05T01:58:42Z,"I literally fasted today, how am I pooping so much",2.0
2020-06-04T21:25:39Z,"unexpected big one, hope I’m not getting sick",3.0
2020-06-04T19:54:43Z,lil nuggets,2.0
2020-06-04T00:26:31Z,just gettin business done ,3.0
2020-06-03T13:30:41Z,spicy food led to a spicy mornin on the can,4.0
2020-06-01T17:42:47Z,spicy chicken popping out,2.0
2020-06-01T15:58:55Z,mornin drop,3.0
2020-05-31T16:15:07Z,I’m so empty ,2.0
2020-05-31T05:38:14Z,this exploded out of me out of nowhere,3.0
2020-05-31T04:09:38Z,4 bowls of cereal and some corn later...,4.0
2020-05-30T03:54:14Z,so much work for so little results,1.0
